origin,method,horizon,target,forecast,actual,train_n,mase_scale,n_predictors,predictors,error,scaled
2017-07,gradient boosting,6,2018-01,-0.18693053559111072,-0.3350201368019978,103,0.29238537692403443,5,"sin_year, cos_year, year_fraction, flux_lag12, atm_temp_f_lag6",-0.1480896012108871,0.5064877141559742
2017-07,ordinary least squares,12,2018-07,-1.6609301285901419,-1.0896328102956907,103,0.29238537692403443,7,"sin_year, cos_year, year_fraction, flux_lag12, flux_lag13, soil_temp_f_lag12, wte_m_lag12",0.5712973182944512,1.9539189144978402
2017-07,ridge,12,2018-07,-1.7476318320492832,-1.0896328102956907,103,0.29238537692403443,7,"sin_year, cos_year, year_fraction, flux_lag12, flux_lag13, soil_temp_f_lag12, wte_m_lag12",0.6579990217535925,2.250451197922081
2017-07,random forest,12,2018-07,-1.9762515708962594,-1.0896328102956907,103,0.29238537692403443,7,"sin_year, cos_year, year_fraction, flux_lag12, flux_lag13, soil_temp_f_lag12, wte_m_lag12",0.8866187606005687,3.032363553636008
2017-07,gradient boosting,12,2018-07,-1.6428765841888195,-1.0896328102956907,103,0.29238537692403443,7,"sin_year, cos_year, year_fraction, flux_lag12, flux_lag13, soil_temp_f_lag12, wte_m_lag12",0.5532437738931288,1.892173198651001
2017-08,ordinary least squares,1,2017-09,-0.6929973251808947,-0.7444467340021905,104,0.2928485361606316,5,"sin_year, cos_year, year_fraction, flux_lag1, flux_lag12",-0.05144940882129578,0.17568607135900124
2017-08,ridge,1,2017-09,-0.7004886875589168,-0.7444467340021905,104,0.2928485361606316,5,"sin_year, cos_year, year_fraction, flux_lag1, flux_lag12",-0.043958046443273724,0.15010505778714942
2017-08,random forest,1,2017-09,-0.8237464153596508,-0.7444467340021905,104,0.2928485361606316,5,"sin_year, cos_year, year_fraction, flux_lag1, flux_lag12",0.07929968135746024,0.2707873578509651
2017-08,gradient boosting,1,2017-09,-0.6444546431169426,-0.7444467340021905,104,0.2928485361606316,5,"sin_year, cos_year, year_fraction, flux_lag1, flux_lag12",-0.09999209088524796,0.3414464425746724
2017-08,ordinary least squares,3,2017-11,-0.2865072900287886,-0.1306877936767514,104,0.2928485361606316,4,"sin_year, cos_year, year_fraction, flux_lag12",0.1558194963520372,0.5320822101243763
