origin,method,horizon,target,forecast,actual,train_n,mase_scale,n_predictors,predictors,error,scaled
2016-12,gradient boosting,12,2017-12,17.901360001114533,15.912696746808685,82,22.59656942104823,5,"sin_year, cos_year, year_fraction, flux_lag12, flux_lag13",-1.9886632543058482,0.08800730842149208
2017-01,ordinary least squares,1,2017-02,9.483488206035693,9.717814057555968,83,22.281598118965213,6,"sin_year, cos_year, year_fraction, flux_lag1, flux_lag2, flux_lag12",0.23432585152027485,0.01051656394972971
2017-01,ridge,1,2017-02,9.467147719247825,9.717814057555968,83,22.281598118965213,6,"sin_year, cos_year, year_fraction, flux_lag1, flux_lag2, flux_lag12",0.2506663383081431,0.011249926372865772
2017-01,random forest,1,2017-02,12.671857341414482,9.717814057555968,83,22.281598118965213,6,"sin_year, cos_year, year_fraction, flux_lag1, flux_lag2, flux_lag12",-2.954043283858514,0.13257771135115076
2017-01,gradient boosting,1,2017-02,18.980186421146946,9.717814057555968,83,22.281598118965213,6,"sin_year, cos_year, year_fraction, flux_lag1, flux_lag2, flux_lag12",-9.262372363590979,0.41569605169869817
2017-01,ordinary least squares,3,2017-04,14.040737823704196,37.58497474692917,83,22.281598118965213,4,"sin_year, cos_year, year_fraction, flux_lag12",23.54423692322497,1.056667335866948
2017-01,ridge,3,2017-04,14.223541482484547,37.58497474692917,83,22.281598118965213,4,"sin_year, cos_year, year_fraction, flux_lag12",23.36143326444462,1.048463092266272
2017-01,random forest,3,2017-04,13.364054493669222,37.58497474692917,83,22.281598118965213,4,"sin_year, cos_year, year_fraction, flux_lag12",24.220920253259948,1.087036940705077
2017-01,gradient boosting,3,2017-04,17.992147672592452,37.58497474692917,83,22.281598118965213,4,"sin_year, cos_year, year_fraction, flux_lag12",19.592827074336718,0.879327729085109
2017-01,ordinary least squares,6,2017-07,82.5613258145477,87.66503940194706,83,22.281598118965213,4,"sin_year, cos_year, year_fraction, flux_lag12",5.103713587399355,0.22905509560623824
2017-01,ridge,6,2017-07,82.44155166628892,87.66503940194706,83,22.281598118965213,4,"sin_year, cos_year, year_fraction, flux_lag12",5.223487735658139,0.23443056946674365
2017-01,random forest,6,2017-07,60.263165306736596,87.66503940194706,83,22.281598118965213,4,"sin_year, cos_year, year_fraction, flux_lag12",27.40187409521046,1.2297984170124256
2017-01,gradient boosting,6,2017-07,85.81650854790311,87.66503940194706,83,22.281598118965213,4,"sin_year, cos_year, year_fraction, flux_lag12",1.8485308540439434,0.08296222040153158
2017-01,ordinary least squares,12,2018-01,14.220237881333366,14.127256433427142,83,22.281598118965213,3,"sin_year, cos_year, year_fraction",-0.09298144790622409,0.004173015212364052
2017-01,ridge,12,2018-01,13.801758315410385,14.127256433427142,83,22.281598118965213,3,"sin_year, cos_year, year_fraction",0.3254981180167569,0.01460838294806627
2017-01,random forest,12,2018-01,13.37206015314345,14.127256433427142,83,22.281598118965213,3,"sin_year, cos_year, year_fraction",0.7551962802836929,0.03389327265717533
2017-01,gradient boosting,12,2018-01,14.906381093863168,14.127256433427142,83,22.281598118965213,3,"sin_year, cos_year, year_fraction",-0.7791246604360254,0.03496718037351483
2017-02,ordinary least squares,1,2017-03,10.653826781193251,12.137530418720104,84,21.97825136323484,7,"sin_year, cos_year, year_fraction, flux_lag1, flux_lag2, flux_lag3, flux_lag12",1.4837036375268529,0.06750781092661395
2017-02,ridge,1,2017-03,10.670493159159529,12.137530418720104,84,21.97825136323484,7,"sin_year, cos_year, year_fraction, flux_lag1, flux_lag2, flux_lag3, flux_lag12",1.4670372595605752,0.06674949864367423
2017-02,random forest,1,2017-03,12.168474674596338,12.137530418720104,84,21.97825136323484,7,"sin_year, cos_year, year_fraction, flux_lag1, flux_lag2, flux_lag3, flux_lag12",-0.03094425587623384,0.0014079489475671985
